SALE_ID,PRODUCT_NAME,CATEGORY,QUANTITY,UNIT_PRICE,TOTAL_AMOUNT,CUSTOMER_NAME,REGION,SALE_DATE,PAYMENT_METHOD,CREATED_AT
888,Laptop,Accessories,6,1117.96,3762.64,Bob Smith,North America,2025-11-27,PayPal,2026-07-30 00:07:34.800
889,Mouse,Computing,8,1480.02,1643.70,Alice Johnson,Latin America,2024-08-26,Cash,2026-07-30 00:07:34.800
890,Mouse,Computing,4,509.18,11570.94,Emma Davis,Europe,2026-04-08,Credit Card,2026-07-30 00:07:34.800
891,Monitor,Electronics,17,476.35,8493.37,Jack Moore,Europe,2026-03-12,Cash,2026-07-30 00:07:34.800
892,Webcam,Audio,3,1032.50,20924.11,Bob Smith,Europe,2026-02-08,Debit Card,2026-07-30 00:07:34.800
893,SSD,Audio,18,393.89,1872.42,Carol White,Latin America,2025-06-25,PayPal,2026-07-30 00:07:34.800
894,Phone,Audio,18,1115.15,970.96,David Brown,Europe,2025-06-21,Credit Card,2026-07-30 00:07:34.800
895,Headphones,Accessories,1,1245.56,30867.92,Grace Lee,North America,2024-08-01,Debit Card,2026-07-30 00:07:34.800
896,Speaker,Audio,6,609.48,7191.45,Bob Smith,Europe,2024-09-04,Cash,2026-07-30 00:07:34.800
897,Phone,Computing,15,589.25,6939.03,Jack Moore,Latin America,2024-10-26,Credit Card,2026-07-30 00:07:34.800
898,Speaker,Audio,16,294.66,16152.07,David Brown,Europe,2025-07-16,Cash,2026-07-30 00:07:34.800
899,Headphones,Audio,13,174.40,17588.88,Henry Taylor,Latin America,2025-11-29,Debit Card,2026-07-30 00:07:34.800
900,SSD,Computing,7,436.96,12060.54,David Brown,North America,2025-03-16,Credit Card,2026-07-30 00:07:34.800
901,Speaker,Audio,8,353.54,6239.16,Jack Moore,North America,2026-05-31,PayPal,2026-07-30 00:07:34.800
902,Phone,Storage,9,1727.21,8825.40,David Brown,Latin America,2024-09-02,Wire Transfer,2026-07-30 00:07:34.800
903,Mouse,Computing,17,633.07,1995.90,Henry Taylor,Europe,2024-08-09,Debit Card,2026-07-30 00:07:34.800
904,Headphones,Storage,3,825.33,4993.04,Henry Taylor,Middle East,2024-12-16,PayPal,2026-07-30 00:07:34.800
905,Headphones,Accessories,19,1658.20,2890.02,Grace Lee,Asia Pacific,2024-12-29,PayPal,2026-07-30 00:07:34.800
906,Mouse,Computing,5,1169.12,11017.38,Irene Clark,Europe,2025-03-15,Credit Card,2026-07-30 00:07:34.800
907,Speaker,Storage,1,431.19,2107.56,Carol White,Latin America,2025-08-16,Credit Card,2026-07-30 00:07:34.800
908,Laptop,Storage,17,1221.40,4072.85,Jack Moore,Latin America,2026-02-22,Cash,2026-07-30 00:07:34.800
909,Webcam,Storage,7,518.11,4324.00,David Brown,Middle East,2025-03-15,PayPal,2026-07-30 00:07:34.800
910,Mouse,Audio,20,1764.21,4964.00,Henry Taylor,Asia Pacific,2025-10-29,Cash,2026-07-30 00:07:34.800
911,Headphones,Accessories,10,1598.52,2641.76,Grace Lee,Latin America,2024-10-11,PayPal,2026-07-30 00:07:34.800
912,Phone,Accessories,11,313.55,19312.50,Alice Johnson,Latin America,2024-09-13,Wire Transfer,2026-07-30 00:07:34.800
913,Tablet,Electronics,19,798.78,9015.66,Grace Lee,Latin America,2026-06-07,Cash,2026-07-30 00:07:34.800
914,SSD,Storage,17,69.76,24687.75,Irene Clark,Middle East,2025-09-15,Credit Card,2026-07-30 00:07:34.800
915,SSD,Electronics,4,1167.58,2411.62,Henry Taylor,Europe,2026-07-16,Cash,2026-07-30 00:07:34.800
916,Headphones,Computing,10,837.16,674.20,David Brown,Latin America,2025-12-16,Cash,2026-07-30 00:07:34.800
917,Tablet,Accessories,6,1526.13,13056.24,Irene Clark,Latin America,2026-02-23,Credit Card,2026-07-30 00:07:34.800
918,Speaker,Audio,4,1348.93,24800.96,Emma Davis,North America,2024-11-28,PayPal,2026-07-30 00:07:34.800
919,Keyboard,Storage,11,1579.35,10172.41,Henry Taylor,North America,2025-08-28,Credit Card,2026-07-30 00:07:34.800
920,Laptop,Audio,5,1025.02,1259.50,Jack Moore,Latin America,2024-10-24,Cash,2026-07-30 00:07:34.800
921,Monitor,Computing,17,814.58,1542.95,Frank Wilson,Europe,2025-05-08,Credit Card,2026-07-30 00:07:34.800
922,Tablet,Accessories,3,523.06,2663.40,Carol White,Latin America,2024-09-21,Credit Card,2026-07-30 00:07:34.800
923,Keyboard,Audio,15,1179.22,6819.10,David Brown,Asia Pacific,2024-10-19,Debit Card,2026-07-30 00:07:34.800
924,Monitor,Audio,9,17.04,3562.36,Carol White,Latin America,2025-10-06,Credit Card,2026-07-30 00:07:34.800
925,Mouse,Audio,2,1914.39,28114.20,Grace Lee,Europe,2025-04-27,Credit Card,2026-07-30 00:07:34.800
926,Monitor,Electronics,20,1637.82,19324.00,Jack Moore,Middle East,2025-12-09,PayPal,2026-07-30 00:07:34.800
927,Mouse,Storage,20,1957.76,4855.77,David Brown,Latin America,2026-03-07,Wire Transfer,2026-07-30 00:07:34.800
928,Laptop,Computing,2,189.53,9110.36,David Brown,Asia Pacific,2024-07-31,Debit Card,2026-07-30 00:07:34.800
929,Phone,Computing,4,1354.17,5159.80,Frank Wilson,Asia Pacific,2025-12-11,Debit Card,2026-07-30 00:07:34.800
930,Speaker,Storage,1,139.93,5974.80,Emma Davis,Asia Pacific,2024-09-18,Credit Card,2026-07-30 00:07:34.800
931,Monitor,Audio,2,1292.78,7881.25,Henry Taylor,Latin America,2025-11-04,Credit Card,2026-07-30 00:07:34.800
932,Monitor,Electronics,13,1739.01,1218.60,Frank Wilson,Europe,2024-09-23,PayPal,2026-07-30 00:07:34.800
933,Speaker,Electronics,2,1359.74,6864.85,Jack Moore,Middle East,2026-06-18,Credit Card,2026-07-30 00:07:34.800
934,Mouse,Audio,15,1901.48,20571.32,Irene Clark,Europe,2025-04-24,Credit Card,2026-07-30 00:07:34.800
935,Phone,Audio,19,1538.90,9667.76,Alice Johnson,Middle East,2026-01-02,Debit Card,2026-07-30 00:07:34.800
936,Laptop,Accessories,10,16.45,17512.74,Emma Davis,Europe,2024-11-04,Cash,2026-07-30 00:07:34.800
937,Speaker,Storage,1,89.50,16081.74,Grace Lee,Latin America,2025-08-23,PayPal,2026-07-30 00:07:34.800
938,Keyboard,Computing,6,1618.88,734.34,Frank Wilson,Middle East,2025-06-02,Credit Card,2026-07-30 00:07:34.800
939,Keyboard,Accessories,12,64.10,1680.87,Jack Moore,Middle East,2026-05-25,Debit Card,2026-07-30 00:07:34.800
940,Webcam,Storage,14,888.77,2132.06,Henry Taylor,Europe,2026-05-23,Wire Transfer,2026-07-30 00:07:34.800
941,Laptop,Computing,4,1301.61,1408.11,Grace Lee,Latin America,2026-02-13,Wire Transfer,2026-07-30 00:07:34.800
942,Phone,Audio,3,778.63,6607.98,Irene Clark,Latin America,2025-10-27,Credit Card,2026-07-30 00:07:34.800
943,Laptop,Electronics,16,1057.99,4052.16,Jack Moore,Latin America,2026-02-15,Cash,2026-07-30 00:07:34.800
944,SSD,Computing,9,101.86,351.56,Frank Wilson,North America,2025-03-11,Wire Transfer,2026-07-30 00:07:34.800
945,SSD,Computing,11,987.88,11480.31,Frank Wilson,Latin America,2025-11-10,Wire Transfer,2026-07-30 00:07:34.800
946,Laptop,Electronics,8,1553.88,5903.91,Jack Moore,Middle East,2024-12-19,PayPal,2026-07-30 00:07:34.800
947,Keyboard,Accessories,3,512.50,720.00,Carol White,North America,2024-11-28,Credit Card,2026-07-30 00:07:34.800
948,Headphones,Electronics,16,1900.80,1549.93,Bob Smith,Middle East,2026-07-11,PayPal,2026-07-30 00:07:34.800
949,SSD,Storage,15,1754.99,14695.48,David Brown,Latin America,2025-04-22,Wire Transfer,2026-07-30 00:07:34.800
950,Monitor,Computing,17,626.89,356.85,Bob Smith,Europe,2024-08-06,Credit Card,2026-07-30 00:07:34.800
951,Keyboard,Storage,12,1104.80,1455.59,Henry Taylor,Asia Pacific,2024-10-21,Wire Transfer,2026-07-30 00:07:34.800
952,Mouse,Electronics,1,768.19,14131.53,Carol White,Latin America,2024-09-01,Credit Card,2026-07-30 00:07:34.800
953,Keyboard,Accessories,16,1293.32,981.92,Emma Davis,Middle East,2026-02-22,Cash,2026-07-30 00:07:34.800
954,Tablet,Electronics,4,1184.00,9892.89,Emma Davis,Europe,2026-07-10,Debit Card,2026-07-30 00:07:34.800
955,Phone,Accessories,15,824.42,11539.45,Emma Davis,Europe,2025-03-24,Cash,2026-07-30 00:07:34.800
956,Speaker,Accessories,17,1983.41,27135.80,Irene Clark,North America,2026-02-19,Wire Transfer,2026-07-30 00:07:34.800
957,Webcam,Audio,13,553.40,11248.49,Frank Wilson,North America,2025-03-20,PayPal,2026-07-30 00:07:34.800
958,Headphones,Audio,20,911.90,2060.96,Emma Davis,North America,2025-05-29,Debit Card,2026-07-30 00:07:34.800
959,Mouse,Storage,4,62.11,23008.44,Grace Lee,Middle East,2024-11-30,PayPal,2026-07-30 00:07:34.800
960,SSD,Storage,7,834.46,13174.38,Henry Taylor,North America,2026-01-03,Cash,2026-07-30 00:07:34.800
961,Phone,Audio,3,653.28,9417.24,Bob Smith,Latin America,2025-01-14,Cash,2026-07-30 00:07:34.800
962,Speaker,Storage,7,173.01,4159.38,Alice Johnson,Asia Pacific,2025-04-22,PayPal,2026-07-30 00:07:34.800
963,Tablet,Computing,14,801.33,7101.00,Frank Wilson,Middle East,2024-10-16,Debit Card,2026-07-30 00:07:34.800
964,Monitor,Accessories,3,750.71,142.20,Emma Davis,Middle East,2025-10-16,Debit Card,2026-07-30 00:07:34.800
965,Tablet,Audio,2,487.85,3934.88,Alice Johnson,Latin America,2025-11-30,Wire Transfer,2026-07-30 00:07:34.800
966,Speaker,Electronics,12,496.85,508.71,Frank Wilson,Latin America,2025-08-06,Wire Transfer,2026-07-30 00:07:34.800
967,Mouse,Electronics,15,588.18,10992.08,Alice Johnson,Latin America,2024-12-18,Wire Transfer,2026-07-30 00:07:34.800
968,Mouse,Storage,8,493.29,7532.96,Frank Wilson,Asia Pacific,2024-09-01,Wire Transfer,2026-07-30 00:07:34.800
969,Headphones,Computing,9,1950.27,19824.53,Emma Davis,Latin America,2026-07-10,Debit Card,2026-07-30 00:07:34.800
970,Headphones,Accessories,13,1391.89,7024.64,Frank Wilson,Latin America,2026-05-25,Cash,2026-07-30 00:07:34.800
971,Speaker,Computing,4,985.32,35141.45,Henry Taylor,Middle East,2024-09-09,Wire Transfer,2026-07-30 00:07:34.800
972,Webcam,Computing,12,1297.43,10893.26,David Brown,Latin America,2025-02-05,Wire Transfer,2026-07-30 00:07:34.800
973,Headphones,Audio,6,342.22,4647.87,Alice Johnson,Asia Pacific,2025-02-06,Debit Card,2026-07-30 00:07:34.800
974,Mouse,Accessories,13,1925.81,11205.44,Alice Johnson,Europe,2024-11-17,Credit Card,2026-07-30 00:07:34.800
975,Monitor,Accessories,15,880.34,957.60,Frank Wilson,North America,2026-04-08,Cash,2026-07-30 00:07:34.800
976,Webcam,Accessories,19,898.47,3719.30,Irene Clark,Europe,2026-05-19,Debit Card,2026-07-30 00:07:34.800
977,Laptop,Computing,1,510.07,708.12,Grace Lee,Asia Pacific,2025-08-25,Debit Card,2026-07-30 00:07:34.800
978,Laptop,Electronics,4,1786.33,8503.68,Carol White,Middle East,2024-08-24,Cash,2026-07-30 00:07:34.800
979,Tablet,Storage,20,881.96,10604.90,Frank Wilson,North America,2025-05-02,Debit Card,2026-07-30 00:07:34.800
980,Phone,Storage,17,985.81,13367.25,Emma Davis,Middle East,2025-10-05,Debit Card,2026-07-30 00:07:34.800
981,Phone,Accessories,12,717.18,9658.44,Grace Lee,Middle East,2026-02-15,Wire Transfer,2026-07-30 00:07:34.800
982,Speaker,Storage,10,1183.62,3930.43,Alice Johnson,Latin America,2025-03-21,Cash,2026-07-30 00:07:34.800
983,Keyboard,Audio,13,1336.98,5666.94,Jack Moore,North America,2025-11-26,Cash,2026-07-30 00:07:34.800
984,Phone,Electronics,3,448.84,9185.12,Frank Wilson,North America,2025-09-08,Wire Transfer,2026-07-30 00:07:34.800
985,Laptop,Electronics,17,961.77,2561.40,Jack Moore,Asia Pacific,2025-10-17,Credit Card,2026-07-30 00:07:34.800
986,Keyboard,Storage,13,549.59,3564.26,Frank Wilson,Middle East,2026-01-11,Debit Card,2026-07-30 00:07:34.800
987,Speaker,Accessories,5,871.00,7124.16,Jack Moore,Asia Pacific,2026-02-01,PayPal,2026-07-30 00:07:34.800
988,Laptop,Accessories,13,80.49,2417.60,Alice Johnson,North America,2025-12-13,PayPal,2026-07-30 00:07:34.800
989,Webcam,Storage,20,1019.70,26925.47,Alice Johnson,Middle East,2025-01-27,Wire Transfer,2026-07-30 00:07:34.800
990,Tablet,Audio,4,1382.93,737.94,Grace Lee,Europe,2025-01-24,PayPal,2026-07-30 00:07:34.800
991,SSD,Storage,4,946.00,32237.78,Alice Johnson,North America,2025-09-26,Credit Card,2026-07-30 00:07:34.800
992,Mouse,Storage,9,685.83,10159.68,David Brown,Middle East,2026-05-13,Credit Card,2026-07-30 00:07:34.800
993,Webcam,Accessories,15,496.80,2386.04,Bob Smith,Europe,2026-06-23,Credit Card,2026-07-30 00:07:34.800
994,Tablet,Storage,4,944.06,5104.30,Bob Smith,Middle East,2025-07-13,Cash,2026-07-30 00:07:34.800
995,Webcam,Electronics,2,1676.18,2231.14,Bob Smith,Latin America,2026-02-12,Credit Card,2026-07-30 00:07:34.800
996,Laptop,Accessories,20,1005.19,1496.72,Frank Wilson,Middle East,2026-01-17,PayPal,2026-07-30 00:07:34.800
997,Keyboard,Accessories,10,1963.77,1785.20,Grace Lee,Europe,2025-07-16,Cash,2026-07-30 00:07:34.800
998,Laptop,Computing,9,1271.36,23232.69,Grace Lee,Middle East,2025-04-23,Cash,2026-07-30 00:07:34.800
999,Keyboard,Accessories,2,1668.15,3144.84,Grace Lee,Middle East,2024-08-14,PayPal,2026-07-30 00:07:34.800
1000,SSD,Audio,15,1431.77,6564.96,Grace Lee,Latin America,2024-08-13,PayPal,2026-07-30 00:07:34.800
